id,name,category,total_score,similarity_score,skill_match_score,matched_required,missing_required,matched_nice,missing_nice,job_terms_overlap
59962788,Candidate 59962788,HR,0.038,0.005,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
33023370,Candidate 33023370,CONSTRUCTION,0.038,0.005,0.0875,etl,"nlp, python, sql, aws, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
60489316,Candidate 60489316,BANKING,0.038,0.005,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
26071861,Candidate 26071861,ADVOCATE,0.038,0.0051,0.0875,python,"nlp, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
26896699,Candidate 26896699,BUSINESS-DEVELOPMENT,0.038,0.005,0.0875,etl,"nlp, python, sql, aws, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
11919526,Candidate 11919526,DESIGNER,0.0379,0.0048,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
26480367,Candidate 26480367,INFORMATION-TECHNOLOGY,0.0379,0.0048,0.0875,python,"nlp, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
20001721,Candidate 20001721,INFORMATION-TECHNOLOGY,0.0379,0.0048,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
43720116,Candidate 43720116,AVIATION,0.0379,0.0048,0.0875,python,"nlp, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
65062795,Candidate 65062795,CONSULTANT,0.0378,0.0047,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
77576845,Candidate 77576845,BUSINESS-DEVELOPMENT,0.0378,0.0047,0.0875,etl,"nlp, python, sql, aws, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
18457785,Candidate 18457785,BANKING,0.0377,0.0045,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
10553553,Candidate 10553553,INFORMATION-TECHNOLOGY,0.0377,0.0046,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
34758680,Candidate 34758680,BANKING,0.0377,0.0046,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
51508889,Candidate 51508889,AUTOMOBILE,0.0377,0.0044,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
30968749,Candidate 30968749,DESIGNER,0.0377,0.0045,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
15651486,Candidate 15651486,INFORMATION-TECHNOLOGY,0.0376,0.0044,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
39413067,Candidate 39413067,INFORMATION-TECHNOLOGY,0.0376,0.0043,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
27419236,Candidate 27419236,DIGITAL-MEDIA,0.0376,0.0043,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
12826414,Candidate 12826414,CONSTRUCTION,0.0375,0.0041,0.0875,etl,"nlp, python, sql, aws, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
57002858,Candidate 57002858,INFORMATION-TECHNOLOGY,0.0375,0.0042,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
98300955,Candidate 98300955,HEALTHCARE,0.0375,0.0041,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
26341987,Candidate 26341987,DIGITAL-MEDIA,0.0374,0.004,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
13454871,Candidate 13454871,CONSULTANT,0.0374,0.004,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
11441764,Candidate 11441764,FINANCE,0.0374,0.004,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
14900898,Candidate 14900898,CONSTRUCTION,0.0374,0.0041,0.0875,aws,"nlp, python, sql, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
12085736,Candidate 12085736,DIGITAL-MEDIA,0.0373,0.0038,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
14449423,Candidate 14449423,ACCOUNTANT,0.0373,0.0038,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
21866029,Candidate 21866029,HEALTHCARE,0.0373,0.0038,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
31169070,Candidate 31169070,CONSULTANT,0.0373,0.0039,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
15765660,Candidate 15765660,SALES,0.0373,0.0038,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
20977412,Candidate 20977412,FINANCE,0.0373,0.0038,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
19176318,Candidate 19176318,BANKING,0.0372,0.0036,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
15281412,Candidate 15281412,CONSULTANT,0.0372,0.0037,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
26341645,Candidate 26341645,AUTOMOBILE,0.0372,0.0036,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
14181049,Candidate 14181049,FINANCE,0.0372,0.0037,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
25200253,Candidate 25200253,BANKING,0.0372,0.0037,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
43378989,Candidate 43378989,CONSULTANT,0.0371,0.0035,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
23864858,Candidate 23864858,DIGITAL-MEDIA,0.0371,0.0035,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
18024825,Candidate 18024825,FINANCE,0.0371,0.0035,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
27606527,Candidate 27606527,BANKING,0.0371,0.0035,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
51639418,Candidate 51639418,INFORMATION-TECHNOLOGY,0.037,0.0033,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
20574232,Candidate 20574232,CONSULTANT,0.037,0.0033,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
22776912,Candidate 22776912,INFORMATION-TECHNOLOGY,0.0369,0.0031,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
21031285,Candidate 21031285,ACCOUNTANT,0.0369,0.0031,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
26530696,Candidate 26530696,SALES,0.0369,0.0031,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
32081266,Candidate 32081266,ENGINEERING,0.0369,0.0032,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
77156708,Candidate 77156708,BANKING,0.0369,0.0032,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
26013403,Candidate 26013403,FINANCE,0.0368,0.003,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24854026,Candidate 24854026,FINANCE,0.0368,0.003,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
36107065,Candidate 36107065,PUBLIC-RELATIONS,0.0368,0.0029,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
20024870,Candidate 20024870,INFORMATION-TECHNOLOGY,0.0367,0.0028,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
51724595,Candidate 51724595,CONSULTANT,0.0367,0.0029,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
17688766,Candidate 17688766,INFORMATION-TECHNOLOGY,0.0366,0.0027,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
11957080,Candidate 11957080,INFORMATION-TECHNOLOGY,0.0366,0.0026,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
18062906,Candidate 18062906,SALES,0.0366,0.0027,0.0875,etl,"nlp, python, sql, aws, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
70541112,Candidate 70541112,FINANCE,0.0365,0.0025,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
10247517,Candidate 10247517,INFORMATION-TECHNOLOGY,0.0365,0.0024,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
80503242,Candidate 80503242,ADVOCATE,0.0365,0.0025,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
17880988,Candidate 17880988,FINANCE,0.0365,0.0025,0.0875,etl,"nlp, python, sql, aws, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
32563518,Candidate 32563518,HEALTHCARE,0.0365,0.0025,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
19532392,Candidate 19532392,AGRICULTURE,0.0365,0.0025,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
87635012,Candidate 87635012,ACCOUNTANT,0.0364,0.0023,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
19796840,Candidate 19796840,INFORMATION-TECHNOLOGY,0.0364,0.0024,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
39115899,Candidate 39115899,ACCOUNTANT,0.0364,0.0023,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
17111768,Candidate 17111768,INFORMATION-TECHNOLOGY,0.0364,0.0024,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
38946032,Candidate 38946032,CONSTRUCTION,0.0363,0.0021,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
37242217,Candidate 37242217,INFORMATION-TECHNOLOGY,0.0363,0.0022,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
20879311,Candidate 20879311,INFORMATION-TECHNOLOGY,0.0363,0.0022,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
95792386,Candidate 95792386,CONSULTANT,0.0363,0.0021,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
10089434,Candidate 10089434,INFORMATION-TECHNOLOGY,0.0363,0.0022,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
39166680,Candidate 39166680,DIGITAL-MEDIA,0.0363,0.0021,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
28951817,Candidate 28951817,CONSULTANT,0.0362,0.002,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
88907739,Candidate 88907739,CONSULTANT,0.0361,0.0018,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
12065211,Candidate 12065211,ACCOUNTANT,0.036,0.0016,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
14611516,Candidate 14611516,PUBLIC-RELATIONS,0.036,0.0017,0.0875,python,"nlp, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
14789139,Candidate 14789139,INFORMATION-TECHNOLOGY,0.036,0.0017,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
18132924,Candidate 18132924,ACCOUNTANT,0.0358,0.0013,0.0875,sql,"nlp, python, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
55595908,Candidate 55595908,ENGINEERING,0.0146,0.0243,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
28005884,Candidate 28005884,ENGINEERING,0.0118,0.0197,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
13520837,Candidate 13520837,HR,0.011,0.0183,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
21867728,Candidate 21867728,ARTS,0.0103,0.0172,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
27847081,Candidate 27847081,HR,0.0099,0.0164,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
26958533,Candidate 26958533,HEALTHCARE,0.0089,0.0148,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
91116867,Candidate 91116867,CONSULTANT,0.0088,0.0146,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
39835894,Candidate 39835894,ENGINEERING,0.0088,0.0147,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
14049846,Candidate 14049846,ENGINEERING,0.0081,0.0135,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
12251115,Candidate 12251115,CONSULTANT,0.0081,0.0135,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
12334140,Candidate 12334140,INFORMATION-TECHNOLOGY,0.0081,0.0136,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
90066849,Candidate 90066849,DESIGNER,0.008,0.0133,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
12351749,Candidate 12351749,SALES,0.008,0.0134,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
54421668,Candidate 54421668,BANKING,0.0079,0.0132,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
16846478,Candidate 16846478,BUSINESS-DEVELOPMENT,0.0074,0.0124,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
10480456,Candidate 10480456,HEALTHCARE,0.0072,0.012,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24322804,Candidate 24322804,ENGINEERING,0.0071,0.0118,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
19179079,Candidate 19179079,HR,0.007,0.0116,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
20925036,Candidate 20925036,HR,0.007,0.0117,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
37792474,Candidate 37792474,SALES,0.007,0.0116,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
90363254,Candidate 90363254,TEACHER,0.007,0.0117,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
10734870,Candidate 10734870,CONSTRUCTION,0.0068,0.0113,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
20882041,Candidate 20882041,ENGINEERING,0.0068,0.0114,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
12777487,Candidate 12777487,ARTS,0.0067,0.0111,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
32605413,Candidate 32605413,CHEF,0.0067,0.0111,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
89512321,Candidate 89512321,BPO,0.0066,0.0111,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
14640322,Candidate 14640322,HR,0.0065,0.0109,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
69199666,Candidate 69199666,HEALTHCARE,0.0065,0.0108,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
49475708,Candidate 49475708,ADVOCATE,0.0063,0.0106,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
28923650,Candidate 28923650,ENGINEERING,0.0062,0.0104,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
12666174,Candidate 12666174,CONSTRUCTION,0.0062,0.0104,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
18827609,Candidate 18827609,HR,0.0062,0.0103,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24508725,Candidate 24508725,HR,0.006,0.0099,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
36206485,Candidate 36206485,TEACHER,0.006,0.01,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
86597425,Candidate 86597425,TEACHER,0.006,0.01,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
18752129,Candidate 18752129,INFORMATION-TECHNOLOGY,0.0058,0.0096,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
46514339,Candidate 46514339,APPAREL,0.0058,0.0096,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
78016758,Candidate 78016758,CONSULTANT,0.0058,0.0097,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
19302310,Candidate 19302310,TEACHER,0.0057,0.0096,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
